season,game_type,week,gameday,away_team,away_score,home_team,home_score,location,spread_line
2025,REG,2,2025-09-14,LA,33.0,TEN,19.0,Home,-5.5
2025,REG,2,2025-09-14,CAR,22.0,ARI,27.0,Home,7.0
2025,REG,2,2025-09-14,DEN,28.0,IND,29.0,Home,-2.5
2025,REG,2,2025-09-14,PHI,20.0,KC,17.0,Home,-1.5
2025,REG,2,2025-09-14,ATL,22.0,MIN,6.0,Home,3.5
2025,REG,2,2025-09-15,TB,20.0,HOU,19.0,Home,2.5
2025,REG,2,2025-09-15,LAC,20.0,LV,9.0,Home,-3.5
2025,REG,3,2025-09-18,MIA,21.0,BUF,31.0,Home,12.5
2025,REG,3,2025-09-21,ATL,0.0,CAR,30.0,Home,-5.5
2025,REG,3,2025-09-21,GB,10.0,CLE,13.0,Home,-8.5
2025,REG,3,2025-09-21,HOU,10.0,JAX,17.0,Home,1.5
2025,REG,3,2025-09-21,CIN,10.0,MIN,48.0,Home,3.0
2025,REG,3,2025-09-21,PIT,21.0,NE,14.0,Home,-1.5
2025,REG,3,2025-09-21,LA,26.0,PHI,33.0,Home,3.5
2025,REG,3,2025-09-21,NYJ,27.0,TB,29.0,Home,6.5
2025,REG,3,2025-09-21,IND,41.0,TEN,20.0,Home,-6.0
2025,REG,3,2025-09-21,LV,24.0,WAS,41.0,Home,2.5
2025,REG,3,2025-09-21,DEN,20.0,LAC,23.0,Home,2.5
2025,REG,3,2025-09-21,NO,13.0,SEA,44.0,Home,7.5
2025,REG,3,2025-09-21,DAL,14.0,CHI,31.0,Home,-1.5
2025,REG,3,2025-09-21,ARI,15.0,SF,16.0,Home,1.5
2025,REG,3,2025-09-21,KC,22.0,NYG,9.0,Home,-6.0
2025,REG,3,2025-09-22,DET,38.0,BAL,30.0,Home,4.5
2025,REG,4,2025-09-25,SEA,23.0,ARI,20.0,Home,-1.5
2025,REG,4,2025-09-28,MIN,21.0,PIT,24.0,Neutral,-2.5
2025,REG,4,2025-09-28,WAS,27.0,ATL,34.0,Home,2.5
2025,REG,4,2025-09-28,NO,19.0,BUF,31.0,Home,15.5
2025,REG,4,2025-09-28,CLE,10.0,DET,34.0,Home,10.0
2025,REG,4,2025-09-28,TEN,0.0,HOU,26.0,Home,7.5
2025,REG,4,2025-09-28,CAR,13.0,NE,42.0,Home,5.5
2025,REG,4,2025-09-28,LAC,18.0,NYG,21.0,Home,-6.0
2025,REG,4,2025-09-28,PHI,31.0,TB,25.0,Home,-3.5
2025,REG,4,2025-09-28,IND,20.0,LA,27.0,Home,3.5
2025,REG,4,2025-09-28,JAX,26.0,SF,21.0,Home,3.5
2025,REG,4,2025-09-28,BAL,20.0,KC,37.0,Home,-2.5
2025,REG,4,2025-09-28,CHI,25.0,LV,24.0,Home,1.5
2025,REG,4,2025-09-28,GB,40.0,DAL,40.0,Home,-7.0
2025,REG,4,2025-09-29,NYJ,21.0,MIA,27.0,Home,2.5
2025,REG,4,2025-09-29,CIN,3.0,DEN,28.0,Home,7.5
2025,REG,5,2025-10-02,SF,26.0,LA,23.0,Home,8.5
2025,REG,5,2025-10-05,MIN,21.0,CLE,17.0,Neutral,-3.5
2025,REG,5,2025-10-05,HOU,44.0,BAL,10.0,Home,-2.5
2025,REG,5,2025-10-05,MIA,24.0,CAR,27.0,Home,-1.5
2025,REG,5,2025-10-05,LV,6.0,IND,40.0,Home,7.0
2025,REG,5,2025-10-05,NYG,14.0,NO,26.0,Home,1.5
2025,REG,5,2025-10-05,DAL,37.0,NYJ,22.0,Home,1.5
2025,REG,5,2025-10-05,DEN,21.0,PHI,17.0,Home,3.5
2025,REG,5,2025-10-05,TEN,22.0,ARI,21.0,Home,7.5
2025,REG,5,2025-10-05,TB,38.0,SEA,35.0,Home,3.5
2025,REG,5,2025-10-05,DET,37.0,CIN,24.0,Home,-10.5
2025,REG,5,2025-10-05,WAS,27.0,LAC,10.0,Home,2.5
2025,REG,5,2025-10-05,NE,23.0,BUF,20.0,Home,7.5
2025,REG,5,2025-10-06,KC,28.0,JAX,31.0,Home,-3.5
2025,REG,6,2025-10-09,PHI,17.0,NYG,34.0,Home,-7.0
2025,REG,6,2025-10-12,DEN,13.0,NYJ,11.0,Neutral,-7.5
2025,REG,6,2025-10-12,LA,17.0,BAL,3.0,Home,-7.0
2025,REG,6,2025-10-12,DAL,27.0,CAR,30.0,Home,-3.0
2025,REG,6,2025-10-12,ARI,27.0,IND,31.0,Home,8.5
2025,REG,6,2025-10-12,SEA,20.0,JAX,12.0,Home,-1.5
2025,REG,6,2025-10-12,LAC,29.0,MIA,27.0,Home,-3.5
2025,REG,6,2025-10-12,NE,25.0,NO,19.0,Home,-3.5
2025,REG,6,2025-10-12,CLE,9.0,PIT,23.0,Home,5.5
2025,REG,6,2025-10-12,TEN,10.0,LV,20.0,Home,3.5
2025,REG,6,2025-10-12,CIN,18.0,GB,27.0,Home,14.0
2025,REG,6,2025-10-12,SF,19.0,TB,30.0,Home,3.5
2025,REG,6,2025-10-12,DET,17.0,KC,30.0,Home,2.5
2025,REG,6,2025-10-13,BUF,14.0,ATL,24.0,Home,-3.5
2025,REG,6,2025-10-13,CHI,25.0,WAS,24.0,Home,5.5
2025,REG,7,2025-10-16,PIT,31.0,CIN,33.0,Home,-5.5
2025,REG,7,2025-10-19,LA,35.0,JAX,7.0,Neutral,-3.0
2025,REG,7,2025-10-19,NO,14.0,CHI,26.0,Home,4.5
2025,REG,7,2025-10-19,MIA,6.0,CLE,31.0,Home,2.5
2025,REG,7,2025-10-19,LV,0.0,KC,31.0,Home,13.5
2025,REG,7,2025-10-19,PHI,28.0,MIN,22.0,Home,-2.5
2025,REG,7,2025-10-19,CAR,13.0,NYJ,6.0,Home,1.5
2025,REG,7,2025-10-19,NE,31.0,TEN,13.0,Home,-6.5
2025,REG,7,2025-10-19,NYG,32.0,DEN,33.0,Home,7.5
2025,REG,7,2025-10-19,IND,38.0,LAC,24.0,Home,2.5
2025,REG,7,2025-10-19,GB,27.0,ARI,23.0,Home,-7.0
2025,REG,7,2025-10-19,WAS,22.0,DAL,44.0,Home,1.5
2025,REG,7,2025-10-19,ATL,10.0,SF,20.0,Home,1.5
2025,REG,7,2025-10-20,TB,9.0,DET,24.0,Home,6.0
2025,REG,7,2025-10-20,HOU,19.0,SEA,27.0,Home,3.0
2025,REG,8,2025-10-23,MIN,10.0,LAC,37.0,Home,3.0
2025,REG,8,2025-10-26,MIA,34.0,ATL,10.0,Home,7.0
2025,REG,8,2025-10-26,CHI,16.0,BAL,30.0,Home,2.5
2025,REG,8,2025-10-26,BUF,40.0,CAR,9.0,Home,-7.0
2025,REG,8,2025-10-26,NYJ,39.0,CIN,38.0,Home,5.5
2025,REG,8,2025-10-26,SF,15.0,HOU,26.0,Home,2.5
2025,REG,8,2025-10-26,CLE,13.0,NE,32.0,Home,7.0
2025,REG,8,2025-10-26,NYG,20.0,PHI,38.0,Home,7.0
2025,REG,8,2025-10-26,TB,23.0,NO,3.0,Home,-4.5
2025,REG,8,2025-10-26,DAL,24.0,DEN,44.0,Home,3.5
2025,REG,8,2025-10-26,TEN,14.0,IND,38.0,Home,15.5
2025,REG,8,2025-10-26,GB,35.0,PIT,25.0,Home,-3.0
2025,REG,8,2025-10-27,WAS,7.0,KC,28.0,Home,10.5
2025,REG,9,2025-10-30,BAL,28.0,MIA,6.0,Home,-7.5
2025,REG,9,2025-11-02,CHI,47.0,CIN,42.0,Home,-3.0
2025,REG,9,2025-11-02,MIN,27.0,DET,24.0,Home,9.5
2025,REG,9,2025-11-02,CAR,16.0,GB,13.0,Home,12.5
2025,REG,9,2025-11-02,DEN,18.0,HOU,15.0,Home,1.5
2025,REG,9,2025-11-02,ATL,23.0,NE,24.0,Home,5.5
2025,REG,9,2025-11-02,SF,34.0,NYG,24.0,Home,-2.5
2025,REG,9,2025-11-02,IND,20.0,PIT,27.0,Home,-3.5
2025,REG,9,2025-11-02,LAC,27.0,TEN,20.0,Home,-10.0
2025,REG,9,2025-11-02,NO,10.0,LA,34.0,Home,14.0
2025,REG,9,2025-11-02,JAX,30.0,LV,29.0,Home,-2.5
2025,REG,9,2025-11-02,KC,21.0,BUF,28.0,Home,-2.5
2025,REG,9,2025-11-02,SEA,38.0,WAS,14.0,Home,-2.5
2025,REG,9,2025-11-03,ARI,27.0,DAL,17.0,Home,3.5
2025,REG,10,2025-11-06,LV,7.0,DEN,10.0,Home,9.5
2025,REG,10,2025-11-09,ATL,25.0,IND,31.0,Neutral,6.5
2025,REG,10,2025-11-09,NO,17.0,CAR,7.0,Home,5.5
2025,REG,10,2025-11-09,NYG,20.0,CHI,24.0,Home,4.5
2025,REG,10,2025-11-09,JAX,29.0,HOU,36.0,Home,-1.5
2025,REG,10,2025-11-09,BUF,13.0,MIA,30.0,Home,-8.5
2025,REG,10,2025-11-09,BAL,27.0,MIN,19.0,Home,-4.5
2025,REG,10,2025-11-09,CLE,20.0,NYJ,27.0,Home,-1.5
2025,REG,10,2025-11-09,NE,28.0,TB,23.0,Home,2.5
2025,REG,10,2025-11-09,ARI,22.0,SEA,44.0,Home,7.0
2025,REG,10,2025-11-09,LA,42.0,SF,26.0,Home,-5.5
2025,REG,10,2025-11-09,DET,44.0,WAS,22.0,Home,-8.5
2025,REG,10,2025-11-09,PIT,10.0,LAC,25.0,Home,3.0
2025,REG,10,2025-11-10,PHI,10.0,GB,7.0,Home,1.5
2025,REG,11,2025-11-13,NYJ,14.0,NE,27.0,Home,12.5
2025,REG,11,2025-11-16,WAS,13.0,MIA,16.0,Neutral,2.5
2025,REG,11,2025-11-16,CAR,30.0,ATL,27.0,Home,4.5
2025,REG,11,2025-11-16,TB,32.0,BUF,44.0,Home,6.0
2025,REG,11,2025-11-16,LAC,6.0,JAX,35.0,Home,-3.0
2025,REG,11,2025-11-16,CHI,19.0,MIN,17.0,Home,3.0
2025,REG,11,2025-11-16,GB,27.0,NYG,20.0,Home,-7.5
2025,REG,11,2025-11-16,CIN,12.0,PIT,34.0,Home,5.5
2025,REG,11,2025-11-16,HOU,16.0,TEN,13.0,Home,-5.5
2025,REG,11,2025-11-16,SF,41.0,ARI,22.0,Home,-3.5
2025,REG,11,2025-11-16,SEA,19.0,LA,21.0,Home,3.0
2025,REG,11,2025-11-16,BAL,23.0,CLE,16.0,Home,-7.5
2025,REG,11,2025-11-16,KC,19.0,DEN,22.0,Home,-3.5
2025,REG,11,2025-11-16,DET,9.0,PHI,16.0,Home,2.5
2025,REG,11,2025-11-17,DAL,33.0,LV,16.0,Home,-3.5
2025,REG,12,2025-11-20,BUF,19.0,HOU,23.0,Home,-5.5
2025,REG,12,2025-11-23,NYJ,10.0,BAL,23.0,Home,14.0
2025,REG,12,2025-11-23,PIT,28.0,CHI,31.0,Home,3.0
2025,REG,12,2025-11-23,NE,26.0,CIN,20.0,Home,-7.5
2025,REG,12,2025-11-23,NYG,27.0,DET,34.0,Home,14.0
2025,REG,12,2025-11-23,MIN,6.0,GB,23.0,Home,6.5
2025,REG,12,2025-11-23,IND,20.0,KC,23.0,Home,3.5
2025,REG,12,2025-11-23,SEA,30.0,TEN,24.0,Home,-12.5
2025,REG,12,2025-11-23,JAX,27.0,ARI,24.0,Home,-2.5
2025,REG,12,2025-11-23,CLE,24.0,LV,10.0,Home,3.0
2025,REG,12,2025-11-23,PHI,21.0,DAL,24.0,Home,-3.0
2025,REG,12,2025-11-23,ATL,24.0,NO,10.0,Home,1.5
2025,REG,12,2025-11-23,TB,7.0,LA,34.0,Home,7.0
2025,REG,12,2025-11-24,CAR,9.0,SF,20.0,Home,7.5
2025,REG,13,2025-11-27,GB,31.0,DET,24.0,Home,2.5
2025,REG,13,2025-11-27,KC,28.0,DAL,31.0,Home,-3.5
2025,REG,13,2025-11-27,CIN,32.0,BAL,14.0,Home,7.0
2025,REG,13,2025-11-28,CHI,24.0,PHI,15.0,Home,7.0
2025,REG,13,2025-11-30,LA,28.0,CAR,31.0,Home,-10.0
2025,REG,13,2025-11-30,SF,26.0,CLE,8.0,Home,-5.5
2025,REG,13,2025-11-30,HOU,20.0,IND,16.0,Home,3.0
2025,REG,13,2025-11-30,NO,17.0,MIA,21.0,Home,5.5
2025,REG,13,2025-11-30,ATL,24.0,NYJ,27.0,Home,-3.0
2025,REG,13,2025-11-30,ARI,17.0,TB,20.0,Home,4.5
2025,REG,13,2025-11-30,JAX,25.0,TEN,3.0,Home,-6.0
2025,REG,13,2025-11-30,MIN,0.0,SEA,26.0,Home,12.5
2025,REG,13,2025-11-30,LV,14.0,LAC,31.0,Home,10.0
2025,REG,13,2025-11-30,BUF,26.0,PIT,7.0,Home,-3.0
2025,REG,13,2025-11-30,DEN,27.0,WAS,26.0,Home,-6.5
2025,REG,13,2025-12-01,NYG,15.0,NE,33.0,Home,7.0
2025,REG,14,2025-12-04,DAL,30.0,DET,44.0,Home,3.5
2025,REG,14,2025-12-07,SEA,37.0,ATL,9.0,Home,-7.0
2025,REG,14,2025-12-07,PIT,27.0,BAL,22.0,Home,5.5
2025,REG,14,2025-12-07,CIN,34.0,BUF,39.0,Home,6.0
2025,REG,14,2025-12-07,TEN,31.0,CLE,29.0,Home,4.5
2025,REG,14,2025-12-07,IND,19.0,JAX,36.0,Home,-2.5
2025,REG,14,2025-12-07,WAS,0.0,MIN,31.0,Home,-1.5
2025,REG,14,2025-12-07,MIA,34.0,NYJ,10.0,Home,-2.5
2025,REG,14,2025-12-07,NO,24.0,TB,20.0,Home,7.5
2025,REG,14,2025-12-07,DEN,24.0,LV,17.0,Home,-8.5
2025,REG,14,2025-12-07,LA,45.0,ARI,17.0,Home,-9.5
2025,REG,14,2025-12-07,CHI,21.0,GB,28.0,Home,6.5
2025,REG,14,2025-12-07,HOU,20.0,KC,10.0,Home,4.5
2025,REG,14,2025-12-08,PHI,19.0,LAC,22.0,Home,-1.5
2025,REG,15,2025-12-11,ATL,29.0,TB,28.0,Home,6.0
2025,REG,15,2025-12-14,CLE,3.0,CHI,31.0,Home,7.5
2025,REG,15,2025-12-14,BAL,24.0,CIN,0.0,Home,-2.5
2025,REG,15,2025-12-14,ARI,20.0,HOU,40.0,Home,10.5
2025,REG,15,2025-12-14,NYJ,20.0,JAX,48.0,Home,13.5
2025,REG,15,2025-12-14,LAC,16.0,KC,13.0,Home,5.5
2025,REG,15,2025-12-14,BUF,35.0,NE,31.0,Home,-2.5
2025,REG,15,2025-12-14,WAS,29.0,NYG,21.0,Home,2.5
2025,REG,15,2025-12-14,LV,0.0,PHI,31.0,Home,12.5
2025,REG,15,2025-12-14,GB,26.0,DEN,34.0,Home,-1.5
2025,REG,15,2025-12-14,DET,34.0,LA,41.0,Home,5.5
2025,REG,15,2025-12-14,CAR,17.0,NO,20.0,Home,-2.5
2025,REG,15,2025-12-14,IND,16.0,SEA,18.0,Home,13.5
2025,REG,15,2025-12-14,TEN,24.0,SF,37.0,Home,12.5
2025,REG,15,2025-12-14,MIN,34.0,DAL,26.0,Home,5.5
2025,REG,15,2025-12-15,MIA,15.0,PIT,28.0,Home,3.0
2025,REG,16,2025-12-18,LA,37.0,SEA,38.0,Home,1.5
2025,REG,16,2025-12-20,PHI,29.0,WAS,18.0,Home,-7.0
2025,REG,16,2025-12-20,GB,16.0,CHI,22.0,Home,1.5
2025,REG,16,2025-12-21,TB,20.0,CAR,23.0,Home,-3.0
2025,REG,16,2025-12-21,BUF,23.0,CLE,20.0,Home,-10.5
2025,REG,16,2025-12-21,LAC,34.0,DAL,17.0,Home,1.5
2025,REG,16,2025-12-21,CIN,45.0,MIA,21.0,Home,-3.5
2025,REG,16,2025-12-21,NYJ,6.0,NO,29.0,Home,6.5
2025,REG,16,2025-12-21,MIN,16.0,NYG,13.0,Home,-2.5
2025,REG,16,2025-12-21,KC,9.0,TEN,26.0,Home,-3.5
2025,REG,16,2025-12-21,ATL,26.0,ARI,19.0,Home,-2.5
2025,REG,16,2025-12-21,JAX,34.0,DEN,20.0,Home,3.5
2025,REG,16,2025-12-21,PIT,29.0,DET,24.0,Home,7.5
2025,REG,16,2025-12-21,LV,21.0,HOU,23.0,Home,14.5
2025,REG,16,2025-12-21,NE,28.0,BAL,24.0,Home,3.5
2025,REG,16,2025-12-22,SF,48.0,IND,27.0,Home,-4.5
2025,REG,17,2025-12-25,DAL,30.0,WAS,23.0,Home,-8.5
2025,REG,17,2025-12-25,DET,10.0,MIN,23.0,Home,-7.0
2025,REG,17,2025-12-25,DEN,20.0,KC,13.0,Home,-13.5
2025,REG,17,2025-12-27,HOU,20.0,LAC,16.0,Home,1.5
2025,REG,17,2025-12-27,BAL,41.0,GB,24.0,Home,2.5
2025,REG,17,2025-12-28,SEA,27.0,CAR,10.0,Home,-6.5
2025,REG,17,2025-12-28,ARI,14.0,CIN,37.0,Home,7.0
2025,REG,17,2025-12-28,PIT,6.0,CLE,13.0,Home,-4.5
2025,REG,17,2025-12-28,JAX,23.0,IND,17.0,Home,-3.5
2025,REG,17,2025-12-28,TB,17.0,MIA,20.0,Home,-5.5
2025,REG,17,2025-12-28,NE,42.0,NYJ,10.0,Home,-12.5
2025,REG,17,2025-12-28,NO,34.0,TEN,26.0,Home,-1.5
2025,REG,17,2025-12-28,NYG,34.0,LV,10.0,Home,-3.0
2025,REG,17,2025-12-28,PHI,13.0,BUF,12.0,Home,3.0
2025,REG,17,2025-12-28,CHI,38.0,SF,42.0,Home,3.5
2025,REG,17,2025-12-29,LA,24.0,ATL,27.0,Home,-7.5
2025,REG,18,2026-01-03,CAR,14.0,TB,16.0,Home,3.0
2025,REG,18,2026-01-03,SEA,13.0,SF,3.0,Home,-2.5
2025,REG,18,2026-01-04,NO,17.0,ATL,19.0,Home,4.5
2025,REG,18,2026-01-04,CLE,20.0,CIN,18.0,Home,9.5
2025,REG,18,2026-01-04,IND,30.0,HOU,38.0,Home,9.5
2025,REG,18,2026-01-04,TEN,7.0,JAX,41.0,Home,12.5
2025,REG,18,2026-01-04,GB,3.0,MIN,16.0,Home,12.5
2025,REG,18,2026-01-04,DAL,17.0,NYG,34.0,Home,-3.0
2025,REG,18,2026-01-04,NYJ,8.0,BUF,35.0,Home,12.5
2025,REG,18,2026-01-04,DET,19.0,CHI,16.0,Home,3.5
2025,REG,18,2026-01-04,LAC,3.0,DEN,19.0,Home,14.5
2025,REG,18,2026-01-04,ARI,20.0,LA,37.0,Home,14.5
2025,REG,18,2026-01-04,KC,12.0,LV,14.0,Home,-3.5
2025,REG,18,2026-01-04,MIA,10.0,NE,38.0,Home,14.0
2025,REG,18,2026-01-04,WAS,24.0,PHI,17.0,Home,3.0
2025,REG,18,2026-01-04,BAL,24.0,PIT,26.0,Home,-4.5
2025,WC,19,2026-01-10,LA,34.0,CAR,31.0,Home,-10.0
2025,WC,19,2026-01-10,GB,27.0,CHI,31.0,Home,-2.5
2025,WC,19,2026-01-11,BUF,27.0,JAX,24.0,Home,1.5
2025,WC,19,2026-01-11,SF,23.0,PHI,19.0,Home,6.0
2025,WC,19,2026-01-11,LAC,3.0,NE,16.0,Home,3.5
2025,WC,19,2026-01-12,HOU,30.0,PIT,6.0,Home,-3.0
2025,DIV,20,2026-01-17,BUF,30.0,DEN,33.0,Home,1.5
2025,DIV,20,2026-01-17,SF,6.0,SEA,41.0,Home,6.5
2025,DIV,20,2026-01-18,HOU,16.0,NE,28.0,Home,3.0
2025,DIV,20,2026-01-18,LA,20.0,CHI,17.0,Home,-3.5
2025,CON,21,2026-01-25,NE,10.0,DEN,7.0,Home,-3.5
2025,CON,21,2026-01-25,LA,27.0,SEA,31.0,Home,2.5
2025,SB,22,2026-02-08,SEA,29.0,NE,13.0,Neutral,-4.5
2026,REG,1,2026-09-09,NE,10.0,SEA,13.0,Home,3.0
2026,REG,1,2026-09-10,SF,27.0,LA,7.0,Neutral,3.5
2026,REG,1,2026-09-13,CHI,59.0,CAR,37.0,Home,-3.0
2026,REG,1,2026-09-13,TB,27.0,CIN,33.0,Home,3.5
2026,REG,1,2026-09-13,NO,30.0,DET,31.0,Home,7.0
2026,REG,1,2026-09-13,BUF,36.0,HOU,31.0,Home,-1.5
2026,REG,1,2026-09-13,BAL,41.0,IND,23.0,Home,-3.0
2026,REG,1,2026-09-13,CLE,10.0,JAX,34.0,Home,8.5
2026,REG,1,2026-09-13,ATL,13.0,PIT,20.0,Home,6.5
2026,REG,1,2026-09-13,NYJ,23.0,TEN,10.0,Home,1.5
2026,REG,1,2026-09-13,ARI,26.0,LAC,14.0,Home,8.5
2026,REG,1,2026-09-13,MIA,13.0,LV,27.0,Home,3.0
2026,REG,1,2026-09-13,GB,22.0,MIN,39.0,Home,1.5
2026,REG,1,2026-09-13,WAS,22.0,PHI,24.0,Home,6.0
2026,REG,1,2026-09-13,DAL,20.0,NYG,28.0,Home,-3.0
2026,REG,1,2026-09-14,DEN,10.0,KC,31.0,Home,2.5
2026,REG,2,2026-09-17,DET,,BUF,,Home,4.5
2026,REG,2,2026-09-20,CAR,,ATL,,Home,-2.5
2026,REG,2,2026-09-20,NO,,BAL,,Home,8.5
2026,REG,2,2026-09-20,MIN,,CHI,,Home,5.5
2026,REG,2,2026-09-20,CIN,,HOU,,Home,2.5
2026,REG,2,2026-09-20,PIT,,NE,,Home,5.5
2026,REG,2,2026-09-20,GB,,NYJ,,Home,-4.5
2026,REG,2,2026-09-20,CLE,,TB,,Home,8.5
2026,REG,2,2026-09-20,PHI,,TEN,,Home,-7.0
2026,REG,2,2026-09-20,JAX,,DEN,,Home,2.5
2026,REG,2,2026-09-20,LV,,LAC,,Home,7.0
2026,REG,2,2026-09-20,SEA,,ARI,,Home,-4.5
2026,REG,2,2026-09-20,WAS,,DAL,,Home,4.5
2026,REG,2,2026-09-20,MIA,,SF,,Home,13.5
2026,REG,2,2026-09-20,IND,,KC,,Home,6.5
2026,REG,2,2026-09-21,NYG,,LA,,Home,7.0
2026,REG,3,2026-09-24,ATL,,GB,,Home,5.5
2026,REG,3,2026-09-27,LAC,,BUF,,Home,3.5
2026,REG,3,2026-09-27,CAR,,CLE,,Home,
2026,REG,3,2026-09-27,NYJ,,DET,,Home,7.5
2026,REG,3,2026-09-27,HOU,,IND,,Home,-2.5
2026,REG,3,2026-09-27,NE,,JAX,,Home,1.5
2026,REG,3,2026-09-27,KC,,MIA,,Home,-8.5
2026,REG,3,2026-09-27,TEN,,NYG,,Home,5.5
2026,REG,3,2026-09-27,CIN,,PIT,,Home,-2.5
2026,REG,3,2026-09-27,SEA,,WAS,,Home,-1.5
2026,REG,3,2026-09-27,ARI,,SF,,Home,8.5
2026,REG,3,2026-09-27,MIN,,TB,,Home,1.5
2026,REG,3,2026-09-27,BAL,,DAL,,Neutral,
2026,REG,3,2026-09-27,LV,,NO,,Home,
2026,REG,3,2026-09-27,LA,,DEN,,Home,-1.5
2026,REG,3,2026-09-28,PHI,,CHI,,Home,1.5
2026,REG,4,2026-10-01,PIT,,CLE,,Home,
2026,REG,4,2026-10-04,IND,,WAS,,Neutral,
2026,REG,4,2026-10-04,TEN,,BAL,,Home,
2026,REG,4,2026-10-04,NE,,BUF,,Home,
2026,REG,4,2026-10-04,NYJ,,CHI,,Home,
2026,REG,4,2026-10-04,JAX,,CIN,,Home,
2026,REG,4,2026-10-04,DAL,,HOU,,Home,
2026,REG,4,2026-10-04,ARI,,NYG,,Home,
2026,REG,4,2026-10-04,LA,,PHI,,Home,
2026,REG,4,2026-10-04,GB,,TB,,Home,
2026,REG,4,2026-10-04,MIA,,MIN,,Home,
2026,REG,4,2026-10-04,KC,,LV,,Home,
2026,REG,4,2026-10-04,LAC,,SEA,,Home,
2026,REG,4,2026-10-04,DEN,,SF,,Home,
2026,REG,4,2026-10-04,DET,,CAR,,Home,
2026,REG,4,2026-10-05,ATL,,NO,,Home,
2026,REG,5,2026-10-08,TB,,DAL,,Home,
2026,REG,5,2026-10-11,PHI,,JAX,,Home,
2026,REG,5,2026-10-11,CIN,,MIA,,Home,
2026,REG,5,2026-10-11,LV,,NE,,Home,
2026,REG,5,2026-10-11,MIN,,NO,,Home,
2026,REG,5,2026-10-11,CLE,,NYJ,,Home,
2026,REG,5,2026-10-11,IND,,PIT,,Home,
2026,REG,5,2026-10-11,HOU,,TEN,,Home,
2026,REG,5,2026-10-11,NYG,,WAS,,Home,
2026,REG,5,2026-10-11,DEN,,LAC,,Home,
2026,REG,5,2026-10-11,DET,,ARI,,Home,
2026,REG,5,2026-10-11,CHI,,GB,,Home,
2026,REG,5,2026-10-11,SF,,SEA,,Home,
2026,REG,5,2026-10-11,BAL,,ATL,,Home,
2026,REG,5,2026-10-12,BUF,,LA,,Home,
2026,REG,6,2026-10-15,SEA,,DEN,,Home,
2026,REG,6,2026-10-18,HOU,,JAX,,Neutral,
2026,REG,6,2026-10-18,CHI,,ATL,,Home,
2026,REG,6,2026-10-18,BAL,,CLE,,Home,
2026,REG,6,2026-10-18,TEN,,IND,,Home,
2026,REG,6,2026-10-18,NYJ,,NE,,Home,
2026,REG,6,2026-10-18,NO,,NYG,,Home,
2026,REG,6,2026-10-18,CAR,,PHI,,Home,
2026,REG,6,2026-10-18,PIT,,TB,,Home,
2026,REG,6,2026-10-18,ARI,,LA,,Home,
2026,REG,6,2026-10-18,LAC,,KC,,Home,
2026,REG,6,2026-10-18,BUF,,LV,,Home,
2026,REG,6,2026-10-18,DAL,,GB,,Home,
2026,REG,6,2026-10-19,WAS,,SF,,Home,
2026,REG,7,2026-10-22,NE,,CHI,,Home,
2026,REG,7,2026-10-25,PIT,,NO,,Neutral,
2026,REG,7,2026-10-25,SF,,ATL,,Home,
2026,REG,7,2026-10-25,CIN,,BAL,,Home,
2026,REG,7,2026-10-25,TB,,CAR,,Home,
2026,REG,7,2026-10-25,NYG,,HOU,,Home,
2026,REG,7,2026-10-25,IND,,MIN,,Home,
2026,REG,7,2026-10-25,MIA,,NYJ,,Home,
2026,REG,7,2026-10-25,CLE,,TEN,,Home,
2026,REG,7,2026-10-25,DEN,,ARI,,Home,
2026,REG,7,2026-10-25,GB,,DET,,Home,
2026,REG,7,2026-10-25,LA,,LV,,Home,
2026,REG,7,2026-10-25,KC,,SEA,,Home,
2026,REG,7,2026-10-26,DAL,,PHI,,Home,
2026,REG,8,2026-10-29,CAR,,GB,,Home,
2026,REG,8,2026-11-01,BAL,,BUF,,Home,
2026,REG,8,2026-11-01,TEN,,CIN,,Home,
2026,REG,8,2026-11-01,ARI,,DAL,,Home,
2026,REG,8,2026-11-01,MIN,,DET,,Home,
2026,REG,8,2026-11-01,IND,,JAX,,Home,
2026,REG,8,2026-11-01,LV,,NYJ,,Home,
2026,REG,8,2026-11-01,CLE,,PIT,,Home,
2026,REG,8,2026-11-01,ATL,,TB,,Home,
2026,REG,8,2026-11-01,LAC,,LA,,Home,
2026,REG,8,2026-11-01,KC,,DEN,,Home,
2026,REG,8,2026-11-01,NE,,MIA,,Home,
2026,REG,8,2026-11-01,PHI,,WAS,,Home,
2026,REG,8,2026-11-02,CHI,,SEA,,Home,
2026,REG,9,2026-11-05,JAX,,BAL,,Home,
2026,REG,9,2026-11-08,CIN,,ATL,,Neutral,
2026,REG,9,2026-11-08,DEN,,CAR,,Home,
2026,REG,9,2026-11-08,DAL,,IND,,Home,
2026,REG,9,2026-11-08,NYJ,,KC,,Home,
2026,REG,9,2026-11-08,DET,,MIA,,Home,
2026,REG,9,2026-11-08,CLE,,NO,,Home,
2026,REG,9,2026-11-08,NYG,,PHI,,Home,
2026,REG,9,2026-11-08,LA,,WAS,,Home,
2026,REG,9,2026-11-08,HOU,,LAC,,Home,
2026,REG,9,2026-11-08,LV,,SF,,Home,
2026,REG,9,2026-11-08,GB,,NE,,Home,
2026,REG,9,2026-11-08,ARI,,SEA,,Home,
2026,REG,9,2026-11-08,TB,,CHI,,Home,
