date,home,away,line,home_score,away_score,home_lgt,home_stdc,home_power,away_lgt,away_stdc,away_power,system_num,system_bet,result
16-01-03,Bills,Jets,3.0,22,17,0.0,-1.0,2.0,0.0,4.0,2.6,3,Bills,W
16-01-03,Broncos,Chargers,-7.5,27,20,0.0,1.0,2.4,-0.0,-2.0,-4.6,-3,Chargers,W
16-01-03,Browns,,10.0,12,28,-0.0,-3.0,-6.6,2.0,2.0,5.1,0,,
16-01-03,Cardinals,Seahawks,-4.5,6,36,-2.0,3.0,6.3,3.0,0.0,5.0,-4,Seahawks,W
16-01-03,Chiefs,Raiders,-6.5,23,17,0.0,1.0,2.1,0.0,-1.0,-2.6,-3,Raiders,W
16-01-03,Colts,Titans,-4.5,30,24,-1.0,-1.0,-0.6,3.0,-4.0,-3.6,-3,Titans,L
16-01-03,Cowboys,Redskins,-3.0,23,34,-0.0,-6.0,-1.9,-2.0,1.0,-1.2,2,,
16-01-03,Dolphins,Patriots,9.0,20,10,1.0,-7.0,-2.6,-0.0,1.0,7.8,2,,
16-01-03,Falcons,Saints,-4.0,17,20,0.0,-3.0,-1.6,-2.0,0.0,-1.8,1,,
16-01-03,Giants,Eagles,-3.0,30,35,3.0,2.0,-1.2,2.0,-3.0,-0.7,-3,Eagles,W
16-01-03,Packers,Vikings,-3.0,13,20,2.0,3.0,3.4,-3.0,9.0,2.1,1,,
16-01-03,Panthers,Buccaneers,-10.5,38,10,-0.0,5.0,7.5,3.0,-1.0,-1.5,-4,Buccaneers,L
16-01-03,Texans,Jaguars,-6.5,30,6,-3.0,1.0,2.0,2.0,-1.0,-1.8,-5,Jaguars,L
16-01-09,Bengals,,3.0,16,18,-2.0,11.0,-1.4,-1.0,3.0,5.4,-1,,
16-01-09,Texans,Chiefs,3.0,0,30,-3.0,2.0,2.8,1.0,0.0,1.7,-2,,
16-01-10,Redskins,Packers,-1.0,18,35,-4.0,2.0,-2.2,0.0,2.0,2.8,-2,,
16-01-10,Vikings,,5.0,9,10,-0.0,10.0,2.5,-3.0,1.0,5.3,2,,
16-01-16,Cardinals,Packers,-7.5,26,20,3.0,2.0,6.9,-0.0,3.0,1.3,0,,
16-01-16,Patriots,Chiefs,-6.0,27,20,-0.0,-0.0,8.8,-4.0,1.0,4.6,1,,
16-01-17,Broncos,,-7.5,23,16,4.0,0.0,2.0,-2.0,2.0,7.1,2,,
16-01-17,Panthers,Seahawks,-2.5,31,24,-1.0,6.0,6.4,-0.0,-0.0,7.3,-3,Seahawks,L
16-01-24,Broncos,Patriots,3.0,20,18,-1.0,-1.0,6.9,-1.0,1.0,8.6,3,Broncos,W
16-01-24,Panthers,Cardinals,-3.0,49,15,-2.0,7.0,6.2,1.0,1.0,6.2,-3,Cardinals,L
16-02-07,Broncos,Panthers,5.0,24,10,-1.0,0.0,4.6,-6.0,8.0,6.2,2,,
